1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.1296409263972738,1.2438960357049094,1.269827897460585,1.3097333060500649,1.3100453917505428,1.3714687939934302,1.399444752915047,1.4130434782608696,1.4393673110720562,1.4460887949260042,1.4675984752223634,1.5282531482079431,1.564865570347168,1.588235294117647,1.6033763654419066,1.6230943885825495,1.626068376068376,1.6457357075913777,1.6606150426083734,1.6656738644825018,1.6744332493702772,1.781966377992868,1.880952380952381
