126810,68011,38116,28230,22354,16651,13988,10430,8540,6292,5214,4630,4033,3484,2523,2094,1562,1258,884,698,512,417,251
138460,121013,111460,95540,77027,56293,45987,33678,27225,19892,16112,13801,11574,9545,7140,5744,4259,3432,2513,2032,1489,1199,720
