159184,77999,45199,34611,26453,20668,18554,14101,11748,8788,7396,6203,5383,4655,3580,2919,2226,1823,1340,1056,743,579,342
163381,138460,121013,114245,111460,95540,77027,56293,45987,33678,27225,23158,19460,16112,11905,9545,7140,5744,4259,3432,2513,2032,1199
