1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.026365715147251,1.7751509634738907,2.6773379942034117,3.1508502468458586,3.178358208955224,3.207547169811321,3.25,3.2699554642000686,3.3008292161451562,3.3254189944134076,3.382234185733513,3.4612244897959186,3.5058479532163744,3.5094991364421415,3.615084525357607,3.6810438074634937,3.7333548283088827,3.832271279016841,3.914453524004086,3.9921282178568895,4.151503718874636,4.213510754923827,4.622604993226243
