1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.9827586206896551,1.0406311086288746,1.2591135045567523,1.371019677996422,1.584674822923374,1.6545075560187599,1.7022653721682848,1.8079864061172473,1.8620689655172413,2.202447163515017,2.2582781456953644,2.336,2.421875,2.4361702127659575,2.4734513274336285,2.56140350877193,2.7413793103448274,2.7607361963190185,2.763157894736842,2.7731811697574895,2.8047493403693933,2.8471698113207546,2.8607888631090486
