1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0918697263622743,1.7793151107909015,2.7266325224071704,2.728139904610493,2.739667049368542,2.743075453677173,2.829964328180737,2.8427601809954752,2.8685258964143427,2.8698239523927596,2.8752997601918464,2.908203125,2.9111747851002865,2.9242312939448003,2.980777537796976,3.0901419255849634,3.161474888747616,3.1879391100702574,3.2289549376797697,3.28760366028024,3.3807579124376916,3.3843428976266385,3.4457815156124183
